drug_id,input_drug_name,molecule_chembl_id,preferred_name,canonical_smiles,standard_inchikey,target_chembl_id,target_name,target_type,target_class,receptor_subtype,assay_chembl_id,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value,organism,document_chembl_id,reference,source,src_id,activity_id,record_id,api_retrieved_at,chembl_version
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL1638609,B,Activity,=,177.0,%,,Homo sapiens,CHEMBL1629416,CHEMBL1629416 Bioorg Med Chem 2010,LITERATURE,1,5118880,1314947,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094122,GABA-A receptor; alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL1638616,B,EC50,=,45.0,nM,7.35,Homo sapiens,CHEMBL1629416,CHEMBL1629416 Bioorg Med Chem 2010,LITERATURE,1,5118919,1314947,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL1638615,B,EC50,=,131.0,nM,6.88,Homo sapiens,CHEMBL1629416,CHEMBL1629416 Bioorg Med Chem 2010,LITERATURE,1,5118923,1314947,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094122,GABA-A receptor; alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL2327962,B,IC50,=,17.0,nM,7.77,Homo sapiens,CHEMBL2321869,CHEMBL2321869 J Med Chem 2013,LITERATURE,1,12662656,1850405,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2093872,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL3375235,B,Activity,,,,,Homo sapiens,CHEMBL3351688,CHEMBL3351688 Eur J Med Chem 2014,LITERATURE,1,15133382,2253769,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL4351505,A,Activity,=,216.0,%,,Homo sapiens,CHEMBL4350959,CHEMBL4350959 J Med Chem 2019,LITERATURE,1,19039236,3176269,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2095172,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL4716913,B,Activity,>,200.0,%,,Homo sapiens,CHEMBL4715701,CHEMBL4715701 Bioorg Med Chem 2016,LITERATURE,1,22823128,3544766,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2095172,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL4716928,B,EC50,=,100.0,nM,7.0,Homo sapiens,CHEMBL4715701,CHEMBL4715701 Bioorg Med Chem 2016,LITERATURE,1,22823144,3544766,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL5123262,B,IC50,=,16.0,nM,7.8,Rattus norvegicus,CHEMBL5120840,CHEMBL5120840 Bioorg Med Chem 2022,LITERATURE,1,24758855,3862844,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2095172,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL5146040,B,Ki,=,14.0,nM,7.85,Homo sapiens,CHEMBL5143601,CHEMBL5143601 Bioorg Med Chem Lett 2022,LITERATURE,1,24843214,3880480,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2111339,GABA A receptor alpha-3/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta2/gamma2,CHEMBL5146042,B,Ki,=,15.0,nM,7.82,Homo sapiens,CHEMBL5143601,CHEMBL5143601 Bioorg Med Chem Lett 2022,LITERATURE,1,24843256,3880480,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2095172,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL5147905,B,Activity,,,,,Homo sapiens,CHEMBL5143681,CHEMBL5143681 J Nat Prod 2022,LITERATURE,1,24851231,3882147,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2093872,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL5237499,B,IC50,=,4.2,nM,8.38,Homo sapiens,CHEMBL5236558,CHEMBL5236558 Eur J Med Chem 2021,LITERATURE,1,25013383,3915131,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL6080337,B,Ki,=,31.0,nM,7.51,Homo sapiens,CHEMBL6078658,CHEMBL6078658 Bioorg Med Chem 2025,LITERATURE,1,29082441,4664399,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL6080338,B,Ki,=,22.0,nM,7.66,Homo sapiens,CHEMBL6078658,CHEMBL6078658 Bioorg Med Chem 2025,LITERATURE,1,29082452,4664399,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL6081993,B,Ki,=,5.623,nM,8.25,Rattus norvegicus,CHEMBL6078707,CHEMBL6078707 J Med Chem 2024,LITERATURE,1,29089169,4665695,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2095172,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL6081996,B,Activity,=,230.0,%,,Homo sapiens,CHEMBL6078707,CHEMBL6078707 J Med Chem 2024,LITERATURE,1,29089227,4665695,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL6081998,B,Activity,=,212.67,%,,Homo sapiens,CHEMBL6078707,CHEMBL6078707 J Med Chem 2024,LITERATURE,1,29089238,4665695,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL6082000,B,Activity,=,287.57,%,,Homo sapiens,CHEMBL6078707,CHEMBL6078707 J Med Chem 2024,LITERATURE,1,29089249,4665695,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094122,GABA-A receptor; alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL6082002,B,Activity,=,226.56,%,,Homo sapiens,CHEMBL6078707,CHEMBL6078707 J Med Chem 2024,LITERATURE,1,29089260,4665695,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL296,Gamma-aminobutyric acid receptor subunit gamma-1,SINGLE PROTEIN,subunit_specific,gamma1,CHEMBL784462,F,IC50,=,5.0,nM,8.3,Rattus norvegicus,CHEMBL1121601,CHEMBL1121601 J Med Chem 1980,LITERATURE,1,694101,345113,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2111374,GABA A receptor alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL685342,B,Ki,=,11.0,nM,7.96,Rattus norvegicus,CHEMBL1145105,CHEMBL1145105 J Med Chem 2003,LITERATURE,1,792167,198723,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2111392,GABA A receptor alpha-1/beta-1/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta1/gamma2,CHEMBL861815,B,Ki,=,12.0,nM,7.92,Homo sapiens,CHEMBL1146066,CHEMBL1146066 J Med Chem 2006,LITERATURE,1,1701379,444333,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL3026,Gamma-aminobutyric acid receptor subunit alpha-3,SINGLE PROTEIN,subunit_specific,alpha3,CHEMBL960057,B,Activity,=,776.0,%,,Homo sapiens,CHEMBL1153371,CHEMBL1153371 J Med Chem 2009,LITERATURE,1,2278238,753846,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL1962,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL991886,B,Kd,=,36.0,nM,7.44,Homo sapiens,CHEMBL1157475,CHEMBL1157475 J Med Chem 2008,LITERATURE,1,2461331,721051,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2111374,GABA A receptor alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL954628,B,Ki,=,9.8,nM,8.01,Rattus norvegicus,CHEMBL1136986,CHEMBL1136986 J Med Chem 2009,LITERATURE,1,2633991,785536,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL328,Gamma-aminobutyric acid receptor subunit alpha-3,SINGLE PROTEIN,subunit_specific,alpha3,CHEMBL3995202,B,Ki,=,15.0,nM,7.82,Rattus norvegicus,CHEMBL3994587,CHEMBL3994587 Eur J Med Chem 2017,LITERATURE,1,17966222,2977000,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL300,Gamma-aminobutyric acid receptor subunit alpha-5,SINGLE PROTEIN,subunit_specific,alpha5,CHEMBL3995203,B,Ki,=,11.0,nM,7.96,Rattus norvegicus,CHEMBL3994587,CHEMBL3994587 Eur J Med Chem 2017,LITERATURE,1,17966225,2977000,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL1962,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL4403718,B,Ki,=,16.0,nM,7.8,Homo sapiens,CHEMBL4402545,CHEMBL4402545 J Med Chem 2020,LITERATURE,1,19259362,3215700,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL3026,Gamma-aminobutyric acid receptor subunit alpha-3,SINGLE PROTEIN,subunit_specific,alpha3,CHEMBL4403719,B,Ki,=,17.0,nM,7.77,Homo sapiens,CHEMBL4402545,CHEMBL4402545 J Med Chem 2020,LITERATURE,1,19259408,3215700,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2111413,GABA A receptor alpha-2/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta2/gamma2,CHEMBL5146041,B,Ki,=,20.0,nM,7.7,Homo sapiens,CHEMBL5143601,CHEMBL5143601 Bioorg Med Chem Lett 2022,LITERATURE,1,24843235,3880480,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL341,Gamma-aminobutyric acid receptor subunit alpha-2,SINGLE PROTEIN,subunit_specific,alpha2,CHEMBL713900,F,Control,=,7.0,%,,Rattus norvegicus,CHEMBL1124397,CHEMBL1124397 J Med Chem 1989,LITERATURE,1,1279110,266861,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL341,Gamma-aminobutyric acid receptor subunit alpha-2,SINGLE PROTEIN,subunit_specific,alpha2,CHEMBL681936,B,Control,=,39.0,%,,Rattus norvegicus,CHEMBL1124397,CHEMBL1124397 J Med Chem 1989,LITERATURE,1,1279111,266861,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL341,Gamma-aminobutyric acid receptor subunit alpha-2,SINGLE PROTEIN,subunit_specific,alpha2,CHEMBL954626,B,Ki,=,15.0,nM,7.82,Rattus norvegicus,CHEMBL1136986,CHEMBL1136986 J Med Chem 2009,LITERATURE,1,2633973,785536,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL341,Gamma-aminobutyric acid receptor subunit alpha-2,SINGLE PROTEIN,subunit_specific,alpha2,CHEMBL954631,F,Activity,=,81.0,%,,Rattus norvegicus,CHEMBL1136986,CHEMBL1136986 J Med Chem 2009,LITERATURE,1,2634003,785536,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL3995200,B,Ki,=,14.0,nM,7.85,Rattus norvegicus,CHEMBL3994587,CHEMBL3994587 Eur J Med Chem 2017,LITERATURE,1,17966217,2977000,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL341,Gamma-aminobutyric acid receptor subunit alpha-2,SINGLE PROTEIN,subunit_specific,alpha2,CHEMBL3995201,B,Ki,=,20.0,nM,7.7,Rattus norvegicus,CHEMBL3994587,CHEMBL3994587 Eur J Med Chem 2017,LITERATURE,1,17966220,2977000,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL5291798,B,AC50,>,10000.0,nM,,Rattus norvegicus,CHEMBL5291721,CHEMBL5291721 Nat Commun 2023,LITERATURE,1,25128225,3940205,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL5291801,F,AC50,=,10.6,nM,7.97,Rattus norvegicus,CHEMBL5291721,CHEMBL5291721 Nat Commun 2023,LITERATURE,1,25130809,3940205,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4296062,Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL5254701,B,EC50,=,98000.0,nM,4.01,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076504,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4296054,Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha6/beta3/gamma2,CHEMBL5254704,B,EC50,=,700.0,nM,6.16,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076507,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4296062,Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL5254705,B,EC50,=,160000.0,nM,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076511,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4296054,Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha6/beta3/gamma2,CHEMBL5254706,B,EC50,=,400.0,nM,6.4,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076512,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4296062,Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL5254707,B,Activity,=,160.0,%,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076513,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4296062,Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL5254709,B,Activity,=,150.0,%,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076515,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4296062,Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL5254710,B,Activity,=,8050.0,nanoampere,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076516,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4296054,Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha6/beta3/gamma2,CHEMBL5254711,B,Activity,=,2370.0,nanoampere,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076517,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4296052,Gamma-aminobutyric acid receptor subunit alpha-6/beta-3,PROTEIN COMPLEX,composite_target,alpha6/beta3,CHEMBL5254715,B,Activity,=,36.0,nanoampere,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076521,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4296062,Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL5254717,B,Activity,=,69.0,nanoampere,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076523,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4296052,Gamma-aminobutyric acid receptor subunit alpha-6/beta-3,PROTEIN COMPLEX,composite_target,alpha6/beta3,CHEMBL5254718,B,Activity,=,0.5,nanoampere,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076524,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4296062,Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL5254720,B,Activity,=,13530.0,nanoampere,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076526,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
