drug_id,alpha1_composition,alpha2_composition,alpha1_source,alpha2_source,metric,unit,same_beta_gamma,same_reference_or_assay,alpha1_species,alpha2_species,alpha1_value,alpha2_value,tier,alpha1_evidence_id,alpha2_evidence_id
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Homo sapiens,157.0,6.6,4,chembl:42,chembl:167
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Homo sapiens,157.0,33.0,4,chembl:42,chembl:174
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Homo sapiens,157.0,20.0,4,chembl:42,chembl:182
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Homo sapiens,157.0,115.0,3,chembl:42,chembl:185
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Homo sapiens,157.0,508.0,4,chembl:42,chembl:191
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Homo sapiens,157.0,35.0,4,chembl:42,chembl:195
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Homo sapiens,157.0,177.0,4,chembl:42,chembl:200
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Homo sapiens,157.0,22.0,4,chembl:42,chembl:214
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Homo sapiens,157.0,212.67,4,chembl:42,chembl:217
diazepam,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,157.0,20.0,4,chembl:42,chembl:230
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,157.0,7.0,4,chembl:42,chembl:231
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,157.0,39.0,4,chembl:42,chembl:232
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,157.0,15.0,4,chembl:42,chembl:233
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,157.0,81.0,4,chembl:42,chembl:234
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,157.0,20.0,4,chembl:42,chembl:236
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Homo sapiens,157.0,17.0,4,chembl:42,chembl:253
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,6.6,2,chembl:63,chembl:40
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,True,Homo sapiens,Homo sapiens,14.0,20.0,1,chembl:63,chembl:64
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,20.0,2,chembl:63,chembl:69
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,26.2,2,chembl:63,chembl:76
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,89.0,4,chembl:63,chembl:77
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,20.0,4,chembl:63,chembl:98
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,6.6,2,chembl:63,chembl:157
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,138.0,4,chembl:63,chembl:161
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,6.6,2,chembl:63,chembl:167
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,33.0,2,chembl:63,chembl:174
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,20.0,2,chembl:63,chembl:182
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,115.0,4,chembl:63,chembl:185
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,508.0,4,chembl:63,chembl:191
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,35.0,4,chembl:63,chembl:195
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,177.0,4,chembl:63,chembl:200
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,22.0,2,chembl:63,chembl:214
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,212.67,4,chembl:63,chembl:217
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Homo sapiens,14.0,20.0,3,chembl:63,chembl:230
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,7.0,4,chembl:63,chembl:231
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,39.0,4,chembl:63,chembl:232
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,15.0,4,chembl:63,chembl:233
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,81.0,4,chembl:63,chembl:234
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,20.0,4,chembl:63,chembl:236
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Homo sapiens,14.0,17.0,3,chembl:63,chembl:253
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,6.6,2,chembl:68,chembl:40
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,20.0,2,chembl:68,chembl:64
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,True,Homo sapiens,Homo sapiens,14.0,20.0,1,chembl:68,chembl:69
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,26.2,2,chembl:68,chembl:76
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,89.0,4,chembl:68,chembl:77
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,20.0,4,chembl:68,chembl:98
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,6.6,2,chembl:68,chembl:157
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,138.0,4,chembl:68,chembl:161
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,6.6,2,chembl:68,chembl:167
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,33.0,2,chembl:68,chembl:174
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,20.0,2,chembl:68,chembl:182
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,115.0,4,chembl:68,chembl:185
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,508.0,4,chembl:68,chembl:191
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,35.0,4,chembl:68,chembl:195
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,177.0,4,chembl:68,chembl:200
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,22.0,2,chembl:68,chembl:214
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.0,212.67,4,chembl:68,chembl:217
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Homo sapiens,14.0,20.0,3,chembl:68,chembl:230
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,7.0,4,chembl:68,chembl:231
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,39.0,4,chembl:68,chembl:232
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,15.0,4,chembl:68,chembl:233
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,81.0,4,chembl:68,chembl:234
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,20.0,4,chembl:68,chembl:236
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Homo sapiens,14.0,17.0,3,chembl:68,chembl:253
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.3,6.6,2,chembl:74,chembl:40
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.3,20.0,2,chembl:74,chembl:64
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.3,20.0,2,chembl:74,chembl:69
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,True,Homo sapiens,Homo sapiens,14.3,26.2,1,chembl:74,chembl:76
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,True,Homo sapiens,Homo sapiens,14.3,89.0,4,chembl:74,chembl:77
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.3,20.0,4,chembl:74,chembl:98
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.3,6.6,2,chembl:74,chembl:157
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.3,138.0,4,chembl:74,chembl:161
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.3,6.6,2,chembl:74,chembl:167
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.3,33.0,2,chembl:74,chembl:174
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.3,20.0,2,chembl:74,chembl:182
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.3,115.0,4,chembl:74,chembl:185
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.3,508.0,4,chembl:74,chembl:191
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.3,35.0,4,chembl:74,chembl:195
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.3,177.0,4,chembl:74,chembl:200
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.3,22.0,2,chembl:74,chembl:214
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,14.3,212.67,4,chembl:74,chembl:217
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Homo sapiens,14.3,20.0,3,chembl:74,chembl:230
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.3,7.0,4,chembl:74,chembl:231
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.3,39.0,4,chembl:74,chembl:232
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.3,15.0,4,chembl:74,chembl:233
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.3,81.0,4,chembl:74,chembl:234
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,14.3,20.0,4,chembl:74,chembl:236
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Homo sapiens,14.3,17.0,3,chembl:74,chembl:253
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,156.0,6.6,4,chembl:75,chembl:40
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,156.0,20.0,4,chembl:75,chembl:64
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,156.0,20.0,4,chembl:75,chembl:69
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,True,Homo sapiens,Homo sapiens,156.0,26.2,4,chembl:75,chembl:76
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,True,Homo sapiens,Homo sapiens,156.0,89.0,1,chembl:75,chembl:77
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,156.0,20.0,4,chembl:75,chembl:98
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,156.0,6.6,4,chembl:75,chembl:157
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,156.0,138.0,2,chembl:75,chembl:161
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,156.0,6.6,4,chembl:75,chembl:167
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,156.0,33.0,4,chembl:75,chembl:174
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,156.0,20.0,4,chembl:75,chembl:182
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,156.0,115.0,2,chembl:75,chembl:185
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,156.0,508.0,4,chembl:75,chembl:191
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,156.0,35.0,4,chembl:75,chembl:195
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,156.0,177.0,4,chembl:75,chembl:200
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,156.0,22.0,4,chembl:75,chembl:214
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,156.0,212.67,4,chembl:75,chembl:217
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Homo sapiens,156.0,20.0,4,chembl:75,chembl:230
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,156.0,7.0,4,chembl:75,chembl:231
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,156.0,39.0,4,chembl:75,chembl:232
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,156.0,15.0,4,chembl:75,chembl:233
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,156.0,81.0,4,chembl:75,chembl:234
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,156.0,20.0,4,chembl:75,chembl:236
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Homo sapiens,156.0,17.0,4,chembl:75,chembl:253
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,6.6,4,chembl:82,chembl:40
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,20.0,4,chembl:82,chembl:64
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,20.0,4,chembl:82,chembl:69
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,26.2,4,chembl:82,chembl:76
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,89.0,4,chembl:82,chembl:77
diazepam,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,,True,False,Homo sapiens,Rattus norvegicus,1.0,20.0,4,chembl:82,chembl:98
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,6.6,4,chembl:82,chembl:157
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,138.0,4,chembl:82,chembl:161
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,6.6,4,chembl:82,chembl:167
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,33.0,4,chembl:82,chembl:174
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,20.0,4,chembl:82,chembl:182
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,115.0,4,chembl:82,chembl:185
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,508.0,4,chembl:82,chembl:191
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,35.0,4,chembl:82,chembl:195
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,177.0,4,chembl:82,chembl:200
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,22.0,4,chembl:82,chembl:214
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,212.67,4,chembl:82,chembl:217
diazepam,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,,True,False,Homo sapiens,Homo sapiens,1.0,20.0,4,chembl:82,chembl:230
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Rattus norvegicus,1.0,7.0,4,chembl:82,chembl:231
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Rattus norvegicus,1.0,39.0,4,chembl:82,chembl:232
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Rattus norvegicus,1.0,15.0,4,chembl:82,chembl:233
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Rattus norvegicus,1.0,81.0,4,chembl:82,chembl:234
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Rattus norvegicus,1.0,20.0,4,chembl:82,chembl:236
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,,False,False,Homo sapiens,Homo sapiens,1.0,17.0,4,chembl:82,chembl:253
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,14.0,6.6,4,chembl:97,chembl:40
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,14.0,20.0,4,chembl:97,chembl:64
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,14.0,20.0,4,chembl:97,chembl:69
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,14.0,26.2,4,chembl:97,chembl:76
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,14.0,89.0,4,chembl:97,chembl:77
diazepam,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,True,True,Rattus norvegicus,Rattus norvegicus,14.0,20.0,4,chembl:97,chembl:98
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,14.0,6.6,4,chembl:97,chembl:157
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,14.0,138.0,4,chembl:97,chembl:161
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,14.0,6.6,4,chembl:97,chembl:167
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,14.0,33.0,4,chembl:97,chembl:174
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,14.0,20.0,4,chembl:97,chembl:182
