drug,receptor_block,seed,pose_rank,vina_score_kcal_mol,rmsd_lb,rmsd_ub,source_file,line_number,record_index,record_status,raw_record
midazolam,alpha1,2026091904,6,-8.56,2.316,4.716,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha1/2026091904/poses.pdbqt,197,6,valid,REMARK VINA RESULT:    -8.560      2.316      4.716
midazolam,alpha1,2026091904,7,-7.364,3.393,6.551,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha1/2026091904/poses.pdbqt,236,7,valid,REMARK VINA RESULT:    -7.364      3.393      6.551
midazolam,alpha1,2026091904,8,-6.907,4.407,7.284,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha1/2026091904/poses.pdbqt,275,8,valid,REMARK VINA RESULT:    -6.907      4.407      7.284
midazolam,alpha1,2026091904,9,-6.899,4.399,6.187,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha1/2026091904/poses.pdbqt,314,9,valid,REMARK VINA RESULT:    -6.899      4.399      6.187
midazolam,alpha1,2026091905,1,-10.731,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha1/2026091905/poses.pdbqt,2,1,valid,REMARK VINA RESULT:   -10.731      0.000      0.000
midazolam,alpha1,2026091905,2,-10.075,2.957,6.232,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha1/2026091905/poses.pdbqt,41,2,valid,REMARK VINA RESULT:   -10.075      2.957      6.232
midazolam,alpha1,2026091905,3,-9.675,2.371,3.659,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha1/2026091905/poses.pdbqt,80,3,valid,REMARK VINA RESULT:    -9.675      2.371      3.659
midazolam,alpha1,2026091905,4,-9.386,2.295,3.336,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha1/2026091905/poses.pdbqt,119,4,valid,REMARK VINA RESULT:    -9.386      2.295      3.336
midazolam,alpha1,2026091905,5,-8.3,2.675,4.395,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha1/2026091905/poses.pdbqt,158,5,valid,REMARK VINA RESULT:    -8.300      2.675      4.395
midazolam,alpha1,2026091905,6,-7.656,4.081,6.404,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha1/2026091905/poses.pdbqt,197,6,valid,REMARK VINA RESULT:    -7.656      4.081      6.404
midazolam,alpha1,2026091905,7,-7.157,3.62,5.684,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha1/2026091905/poses.pdbqt,236,7,valid,REMARK VINA RESULT:    -7.157      3.620      5.684
midazolam,alpha1,2026091905,8,-6.863,4.484,6.346,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha1/2026091905/poses.pdbqt,275,8,valid,REMARK VINA RESULT:    -6.863      4.484      6.346
midazolam,alpha1,2026091905,9,-6.831,4.994,7.266,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha1/2026091905/poses.pdbqt,314,9,valid,REMARK VINA RESULT:    -6.831      4.994      7.266
midazolam,alpha2,2026091901,1,-7.516,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091901/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -7.516      0.000      0.000
midazolam,alpha2,2026091901,2,-7.422,2.665,4.286,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091901/poses.pdbqt,41,2,valid,REMARK VINA RESULT:    -7.422      2.665      4.286
midazolam,alpha2,2026091901,3,-7.232,3.344,5.019,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091901/poses.pdbqt,80,3,valid,REMARK VINA RESULT:    -7.232      3.344      5.019
midazolam,alpha2,2026091901,4,-6.911,3.439,6.327,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091901/poses.pdbqt,119,4,valid,REMARK VINA RESULT:    -6.911      3.439      6.327
midazolam,alpha2,2026091901,5,-6.836,3.776,5.527,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091901/poses.pdbqt,158,5,valid,REMARK VINA RESULT:    -6.836      3.776      5.527
midazolam,alpha2,2026091901,6,-6.818,2.896,5.868,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091901/poses.pdbqt,197,6,valid,REMARK VINA RESULT:    -6.818      2.896      5.868
midazolam,alpha2,2026091901,7,-6.706,4.679,7.446,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091901/poses.pdbqt,236,7,valid,REMARK VINA RESULT:    -6.706      4.679      7.446
midazolam,alpha2,2026091901,8,-6.628,3.153,5.494,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091901/poses.pdbqt,275,8,valid,REMARK VINA RESULT:    -6.628      3.153      5.494
midazolam,alpha2,2026091901,9,-6.53,3.841,6.342,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091901/poses.pdbqt,314,9,valid,REMARK VINA RESULT:    -6.530      3.841      6.342
midazolam,alpha2,2026091902,1,-7.546,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091902/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -7.546      0.000      0.000
midazolam,alpha2,2026091902,2,-7.405,2.691,4.321,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091902/poses.pdbqt,41,2,valid,REMARK VINA RESULT:    -7.405      2.691      4.321
midazolam,alpha2,2026091902,3,-7.254,3.348,5.033,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091902/poses.pdbqt,80,3,valid,REMARK VINA RESULT:    -7.254      3.348      5.033
midazolam,alpha2,2026091902,4,-7.055,3.009,6.482,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091902/poses.pdbqt,119,4,valid,REMARK VINA RESULT:    -7.055      3.009      6.482
midazolam,alpha2,2026091902,5,-6.918,3.407,6.261,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091902/poses.pdbqt,158,5,valid,REMARK VINA RESULT:    -6.918      3.407      6.261
midazolam,alpha2,2026091902,6,-6.902,3.179,4.757,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091902/poses.pdbqt,197,6,valid,REMARK VINA RESULT:    -6.902      3.179      4.757
midazolam,alpha2,2026091902,7,-6.888,3.751,5.519,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091902/poses.pdbqt,236,7,valid,REMARK VINA RESULT:    -6.888      3.751      5.519
midazolam,alpha2,2026091902,8,-6.571,3.83,6.303,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091902/poses.pdbqt,275,8,valid,REMARK VINA RESULT:    -6.571      3.830      6.303
midazolam,alpha2,2026091902,9,-6.557,5.076,6.803,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091902/poses.pdbqt,314,9,valid,REMARK VINA RESULT:    -6.557      5.076      6.803
midazolam,alpha2,2026091903,1,-7.614,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091903/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -7.614      0.000      0.000
midazolam,alpha2,2026091903,2,-7.268,3.385,5.059,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091903/poses.pdbqt,41,2,valid,REMARK VINA RESULT:    -7.268      3.385      5.059
midazolam,alpha2,2026091903,3,-6.94,3.453,6.312,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091903/poses.pdbqt,80,3,valid,REMARK VINA RESULT:    -6.940      3.453      6.312
midazolam,alpha2,2026091903,4,-6.928,4.312,7.03,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091903/poses.pdbqt,119,4,valid,REMARK VINA RESULT:    -6.928      4.312      7.030
midazolam,alpha2,2026091903,5,-6.793,2.965,5.825,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091903/poses.pdbqt,158,5,valid,REMARK VINA RESULT:    -6.793      2.965      5.825
midazolam,alpha2,2026091903,6,-6.738,4.559,6.301,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091903/poses.pdbqt,197,6,valid,REMARK VINA RESULT:    -6.738      4.559      6.301
midazolam,alpha2,2026091903,7,-6.725,3.235,4.897,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091903/poses.pdbqt,236,7,valid,REMARK VINA RESULT:    -6.725      3.235      4.897
midazolam,alpha2,2026091903,8,-6.673,3.204,5.549,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091903/poses.pdbqt,275,8,valid,REMARK VINA RESULT:    -6.673      3.204      5.549
midazolam,alpha2,2026091903,9,-6.581,3.847,6.327,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091903/poses.pdbqt,314,9,valid,REMARK VINA RESULT:    -6.581      3.847      6.327
midazolam,alpha2,2026091904,1,-7.661,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091904/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -7.661      0.000      0.000
midazolam,alpha2,2026091904,2,-7.472,2.66,4.277,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091904/poses.pdbqt,41,2,valid,REMARK VINA RESULT:    -7.472      2.660      4.277
midazolam,alpha2,2026091904,3,-7.293,3.388,5.062,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091904/poses.pdbqt,80,3,valid,REMARK VINA RESULT:    -7.293      3.388      5.062
midazolam,alpha2,2026091904,4,-7.091,2.979,6.47,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091904/poses.pdbqt,119,4,valid,REMARK VINA RESULT:    -7.091      2.979      6.470
midazolam,alpha2,2026091904,5,-6.987,3.446,6.321,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091904/poses.pdbqt,158,5,valid,REMARK VINA RESULT:    -6.987      3.446      6.321
midazolam,alpha2,2026091904,6,-6.914,3.167,4.738,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091904/poses.pdbqt,197,6,valid,REMARK VINA RESULT:    -6.914      3.167      4.738
midazolam,alpha2,2026091904,7,-6.73,4.55,6.282,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091904/poses.pdbqt,236,7,valid,REMARK VINA RESULT:    -6.730      4.550      6.282
midazolam,alpha2,2026091904,8,-6.728,4.163,7.012,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091904/poses.pdbqt,275,8,valid,REMARK VINA RESULT:    -6.728      4.163      7.012
midazolam,alpha2,2026091904,9,-6.618,3.855,6.335,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091904/poses.pdbqt,314,9,valid,REMARK VINA RESULT:    -6.618      3.855      6.335
midazolam,alpha2,2026091905,1,-7.489,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091905/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -7.489      0.000      0.000
midazolam,alpha2,2026091905,2,-7.446,2.695,4.267,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091905/poses.pdbqt,41,2,valid,REMARK VINA RESULT:    -7.446      2.695      4.267
midazolam,alpha2,2026091905,3,-7.211,3.355,5.036,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091905/poses.pdbqt,80,3,valid,REMARK VINA RESULT:    -7.211      3.355      5.036
midazolam,alpha2,2026091905,4,-6.926,3.196,4.75,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091905/poses.pdbqt,119,4,valid,REMARK VINA RESULT:    -6.926      3.196      4.750
midazolam,alpha2,2026091905,5,-6.862,3.388,6.25,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091905/poses.pdbqt,158,5,valid,REMARK VINA RESULT:    -6.862      3.388      6.250
midazolam,alpha2,2026091905,6,-6.793,3.815,5.58,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091905/poses.pdbqt,197,6,valid,REMARK VINA RESULT:    -6.793      3.815      5.580
midazolam,alpha2,2026091905,7,-6.767,4.44,7.28,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091905/poses.pdbqt,236,7,valid,REMARK VINA RESULT:    -6.767      4.440      7.280
midazolam,alpha2,2026091905,8,-6.706,4.713,7.245,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091905/poses.pdbqt,275,8,valid,REMARK VINA RESULT:    -6.706      4.713      7.245
midazolam,alpha2,2026091905,9,-6.622,3.148,5.484,runs/20260919_0724_10drug_standardized_redocking/raw/archives/midazolam.tar.gz::midazolam/alpha2/2026091905/poses.pdbqt,314,9,valid,REMARK VINA RESULT:    -6.622      3.148      5.484
temazepam,alpha1,2026091901,1,-9.8,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091901/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -9.800      0.000      0.000
temazepam,alpha1,2026091901,2,-8.43,3.25,6.11,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091901/poses.pdbqt,42,2,valid,REMARK VINA RESULT:    -8.430      3.250      6.110
temazepam,alpha1,2026091901,3,-8.119,2.643,3.603,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091901/poses.pdbqt,82,3,valid,REMARK VINA RESULT:    -8.119      2.643      3.603
temazepam,alpha1,2026091901,4,-7.832,3.175,5.747,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091901/poses.pdbqt,122,4,valid,REMARK VINA RESULT:    -7.832      3.175      5.747
temazepam,alpha1,2026091901,5,-7.365,3.383,5.888,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091901/poses.pdbqt,162,5,valid,REMARK VINA RESULT:    -7.365      3.383      5.888
temazepam,alpha1,2026091901,6,-7.285,3.33,4.874,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091901/poses.pdbqt,202,6,valid,REMARK VINA RESULT:    -7.285      3.330      4.874
temazepam,alpha1,2026091901,7,-7.149,4.328,5.76,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091901/poses.pdbqt,242,7,valid,REMARK VINA RESULT:    -7.149      4.328      5.760
temazepam,alpha1,2026091901,8,-6.996,4.763,6.91,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091901/poses.pdbqt,282,8,valid,REMARK VINA RESULT:    -6.996      4.763      6.910
temazepam,alpha1,2026091901,9,-6.914,4.053,5.658,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091901/poses.pdbqt,322,9,valid,REMARK VINA RESULT:    -6.914      4.053      5.658
temazepam,alpha1,2026091902,1,-9.787,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091902/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -9.787      0.000      0.000
temazepam,alpha1,2026091902,2,-8.416,3.263,6.13,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091902/poses.pdbqt,42,2,valid,REMARK VINA RESULT:    -8.416      3.263      6.130
temazepam,alpha1,2026091902,3,-8.003,1.86,4.832,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091902/poses.pdbqt,82,3,valid,REMARK VINA RESULT:    -8.003      1.860      4.832
temazepam,alpha1,2026091902,4,-7.405,3.056,5.619,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091902/poses.pdbqt,122,4,valid,REMARK VINA RESULT:    -7.405      3.056      5.619
temazepam,alpha1,2026091902,5,-7.207,3.335,4.898,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091902/poses.pdbqt,162,5,valid,REMARK VINA RESULT:    -7.207      3.335      4.898
temazepam,alpha1,2026091902,6,-7.168,4.33,5.771,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091902/poses.pdbqt,202,6,valid,REMARK VINA RESULT:    -7.168      4.330      5.771
temazepam,alpha1,2026091902,7,-7.002,4.767,6.911,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091902/poses.pdbqt,242,7,valid,REMARK VINA RESULT:    -7.002      4.767      6.911
temazepam,alpha1,2026091902,8,-6.937,4.074,5.697,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091902/poses.pdbqt,282,8,valid,REMARK VINA RESULT:    -6.937      4.074      5.697
temazepam,alpha1,2026091902,9,-6.464,3.012,4.522,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091902/poses.pdbqt,322,9,valid,REMARK VINA RESULT:    -6.464      3.012      4.522
temazepam,alpha1,2026091903,1,-9.786,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091903/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -9.786      0.000      0.000
temazepam,alpha1,2026091903,2,-8.031,2.813,3.965,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091903/poses.pdbqt,42,2,valid,REMARK VINA RESULT:    -8.031      2.813      3.965
temazepam,alpha1,2026091903,3,-7.972,1.869,4.834,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091903/poses.pdbqt,82,3,valid,REMARK VINA RESULT:    -7.972      1.869      4.834
temazepam,alpha1,2026091903,4,-7.165,3.32,4.915,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091903/poses.pdbqt,122,4,valid,REMARK VINA RESULT:    -7.165      3.320      4.915
temazepam,alpha1,2026091903,5,-7.138,4.327,5.768,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091903/poses.pdbqt,162,5,valid,REMARK VINA RESULT:    -7.138      4.327      5.768
temazepam,alpha1,2026091903,6,-6.959,4.759,6.87,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091903/poses.pdbqt,202,6,valid,REMARK VINA RESULT:    -6.959      4.759      6.870
temazepam,alpha1,2026091903,7,-6.925,4.055,5.667,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091903/poses.pdbqt,242,7,valid,REMARK VINA RESULT:    -6.925      4.055      5.667
temazepam,alpha1,2026091903,8,-6.707,4.892,6.542,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091903/poses.pdbqt,282,8,valid,REMARK VINA RESULT:    -6.707      4.892      6.542
temazepam,alpha1,2026091903,9,-6.43,4.642,6.958,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091903/poses.pdbqt,322,9,valid,REMARK VINA RESULT:    -6.430      4.642      6.958
temazepam,alpha1,2026091904,1,-9.788,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/temazepam.tar.gz::temazepam/alpha1/2026091904/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -9.788      0.000      0.000
