assay_chembl_id,aidx,assay_category,assay_cell_type,assay_classifications,assay_group,assay_organism,assay_parameters,assay_strain,assay_subcellular_fraction,assay_tax_id,assay_test_type,assay_tissue,assay_type,assay_type_description,bao_format,bao_label,cell_chembl_id,confidence_description,confidence_score,description,document_chembl_id,relationship_description,relationship_type,src_assay_id,src_id,target_chembl_id,tissue_chembl_id,variant_sequence,source_request_id,source_file,source_json_pointer,source_sha256,retrieved_at_utc
CHEMBL650542,CLD0,,,[],,Mus musculus,[],,,10090,,,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]flunitrazepam from GABA-A central benzodiazepine receptor of mouse brain,CHEMBL1153654,Direct protein target assigned,D,,1,CHEMBL2094133,,,request_00075,raw/responses/request_00075.json.gz,/assays/19,8b50c8b592468563216cee44c61772bfbd4c9a12583fc6d481b1dbcd351ae687,2026-09-18T02:20:14.217221+00:00
CHEMBL650833,CLD0,,,[],,Rattus norvegicus,[],,Membrane,10116,,Brain,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Inhibition of [3H]-Ro- 15-1788 binding to GABA-A benzodiazepine receptor in rat brain membrane,CHEMBL1128271,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3638188,,request_00076,raw/responses/request_00076.json.gz,/assays/0,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL651408,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,Inhibition of [3H]flunitrazepam [3H]FNZ) binding to GABA-A Benzodiazepine receptor of synaptosomal membranes from rat brain,CHEMBL1151600,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00076,raw/responses/request_00076.json.gz,/assays/1,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL652361,CLD0,,,[],,Rattus norvegicus,[],,Membrane,10116,,Cerebral cortex,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]flunitrazepam from benzodiazepine receptor of rat cerebral cortex membranes,CHEMBL1125815,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3559724,,request_00076,raw/responses/request_00076.json.gz,/assays/2,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL652363,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000019,assay format,,Multiple homologous protein targets may be assigned,4,Concentration that inhibits binding of 1.5 nM [3H]diazepam to rat brain benzodiazepine receptor,CHEMBL1124455,Homologous protein target assigned,H,,1,CHEMBL1907607,,,request_00076,raw/responses/request_00076.json.gz,/assays/3,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL652364,CLD0,,,[],,Rattus norvegicus,[],,,10116,,Cerebral cortex,B,Binding,BAO_0000221,tissue-based format,,Multiple direct protein targets may be assigned,5,Inhibition of [3H]flunitrazepam binding to GABA-A benzodiazepine receptor of rat cerebral cortex,CHEMBL1124612,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3559724,,request_00076,raw/responses/request_00076.json.gz,/assays/4,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL652369,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000223,protein complex format,,Multiple direct protein targets may be assigned,5,Effect on [3H]flunitrazepam binding to Benzodiazepine receptor,CHEMBL1125882,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00076,raw/responses/request_00076.json.gz,/assays/5,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL651108,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000223,protein complex format,,Multiple direct protein targets may be assigned,5,Inhibition of Diazepam-Insensitive fraction of GABA-A benzodiazepine receptors,CHEMBL1127014,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00076,raw/responses/request_00076.json.gz,/assays/6,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL651177,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000019,assay format,,Multiple homologous protein targets may be assigned,4,In vitro affinity against Benzodiazepine receptor binding to rat cortical membranes (using [3H]- flumazenil as radioligand).,CHEMBL1132447,Homologous protein target assigned,H,,1,CHEMBL1907607,,,request_00076,raw/responses/request_00076.json.gz,/assays/7,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL651178,CLD0,,,[],,,[],,Membrane,,,,B,Binding,BAO_0000249,cell membrane format,,Multiple homologous protein targets may be assigned,4,Displacement of [3H]flunitrazepam from GABA-A benzodiazepine receptor of rat cortical membranes,CHEMBL1132620,Homologous protein target assigned,H,,1,CHEMBL1907607,,,request_00076,raw/responses/request_00076.json.gz,/assays/8,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL650869,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]diazepam from rat brain GABA-A benzodiazepine receptor,CHEMBL1123786,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00076,raw/responses/request_00076.json.gz,/assays/9,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL650874,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000019,assay format,,Multiple homologous protein targets may be assigned,4,Binding affinity measured by [3H]diazepam binding assay in rat,CHEMBL1122390,Homologous protein target assigned,H,,1,CHEMBL1907607,,,request_00076,raw/responses/request_00076.json.gz,/assays/10,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL650875,CLD0,,,[],,Rattus norvegicus,[],,Brain membranes,10116,,Brain,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]diazepam binding in rat brain membranes,CHEMBL1122391,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3638188,,request_00076,raw/responses/request_00076.json.gz,/assays/11,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL650878,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,Inhibition of [3H]diazepam binding to GABA-A benzodiazepine receptor of rat brain,CHEMBL1124015,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00076,raw/responses/request_00076.json.gz,/assays/12,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL650821,CLD0,,,[],,Bos taurus,[],,Brain membranes,9913,,,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]Ro-151788 from GABA-A benzodiazepine receptor of bovine brain membranes,CHEMBL1132244,Direct protein target assigned,D,,1,CHEMBL2094107,,,request_00076,raw/responses/request_00076.json.gz,/assays/13,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL650822,CLD0,,,[],,Bos taurus,[],,Brain membranes,9913,,,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,In vitro inhibition of [3H]-Ro- 15-1788 binding to GABA-A Benzodiazepine receptor of bovine brain membranes,CHEMBL1131119,Direct protein target assigned,D,,1,CHEMBL2094107,,,request_00076,raw/responses/request_00076.json.gz,/assays/14,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL650829,CLD0,,,[],,Bos taurus,[],,,9913,,,B,Binding,BAO_0000019,assay format,,Multiple homologous protein targets may be assigned,4,Binding affinity towards Benzodiazepine receptor from bovine brain membrane using [3H]Ro-151788 as radioligand,CHEMBL1135690,Homologous protein target assigned,H,,1,CHEMBL2093872,,,request_00076,raw/responses/request_00076.json.gz,/assays/15,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL650681,CLD0,,,[],,Bos taurus,[],,Brain membranes,9913,,,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Inhibition of [3H]Ro-151788 binding to GABA-A central benzodiazepine receptor of bovine brain membranes,CHEMBL1145105,Direct protein target assigned,D,,1,CHEMBL2094107,,,request_00076,raw/responses/request_00076.json.gz,/assays/16,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL651481,CLD0,,,[],,Bos taurus,[],,,9913,,Cerebral cortex,B,Binding,BAO_0000221,tissue-based format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]- Ro.15-1788 from GABA-A central Benzodiazepine receptor (BzR) of Bovine cerebral cortex membrane,CHEMBL1133176,Direct protein target assigned,D,,1,CHEMBL2094107,CHEMBL3559724,,request_00076,raw/responses/request_00076.json.gz,/assays/17,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL652190,CLD0,,,[],,Mus musculus,[],,,10090,,,B,Binding,BAO_0000223,protein complex format,,Multiple direct protein targets may be assigned,5,Inhibition of binding to GABA-A central benzodiazepine receptor,CHEMBL1122670,Direct protein target assigned,D,,1,CHEMBL2094133,,,request_00076,raw/responses/request_00076.json.gz,/assays/18,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL652196,CLD0,,,[],,Mus musculus,[],,,10090,,,B,Binding,BAO_0000223,protein complex format,,Multiple direct protein targets may be assigned,5,Binding affinity for umolar GABA-A central benzodiazepine receptor,CHEMBL1122670,Direct protein target assigned,D,,1,CHEMBL2094133,,,request_00076,raw/responses/request_00076.json.gz,/assays/19,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00
CHEMBL652437,CLD0,,,[],,Rattus norvegicus,[],,,10116,,Cerebral cortex,B,Binding,BAO_0000221,tissue-based format,,Multiple direct protein targets may be assigned,5,Inhibition of [3H]Flunitrazepam binding to rat cerebral cortex at 0.12 uM,CHEMBL1127987,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3559724,,request_00077,raw/responses/request_00077.json.gz,/assays/0,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL652450,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Binding affinity against benzodiazepine receptor (BzR) in rat cortical membranes determined by competition experiments with radiolabeled [3H]flunitrazepam (Fnz),CHEMBL1129651,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00077,raw/responses/request_00077.json.gz,/assays/1,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL652451,CLD0,,,[],,Rattus norvegicus,[],,Membrane,10116,,,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]flunitrazepam from GABA-A benzodiazepine receptor of rat cortical membranes,CHEMBL1129735,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00077,raw/responses/request_00077.json.gz,/assays/2,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL652372,CLD0,,,[],,,[],,Membrane,,,,B,Binding,BAO_0000249,cell membrane format,,Multiple homologous protein targets may be assigned,4,Inhibition of radiolabeled antagonist [3H]-Ro- 15-1788 binding to benzodiazepine receptor from rat cortical membranes,CHEMBL1124349,Homologous protein target assigned,H,,1,CHEMBL1907607,,,request_00077,raw/responses/request_00077.json.gz,/assays/3,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL652730,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000019,assay format,,Multiple homologous protein targets may be assigned,4,Inhibition of specific binding of 1.5 nM [3H]diazepam to rat brain benzodiazepine receptors,CHEMBL1124933,Homologous protein target assigned,H,,1,CHEMBL1907607,,,request_00077,raw/responses/request_00077.json.gz,/assays/4,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL652731,CLD0,,,[],,Rattus norvegicus,[],,,10116,,Cerebral cortex,B,Binding,BAO_0000221,tissue-based format,,Multiple direct protein targets may be assigned,5,Inhibition of [3H]flunitrazepam binding to GABA-A Benzodiazepine receptor of Wistar rat cerebral cortex,CHEMBL1125017,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3559724,,request_00077,raw/responses/request_00077.json.gz,/assays/5,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL652732,CLD0,,,[],,,[],,,,,Brain,B,Binding,BAO_0000221,tissue-based format,,Multiple homologous protein targets may be assigned,4,Inhibitory concentration against specific binding of [3H]diazepam to Benzodiazepine receptor in rat brain,CHEMBL1125133,Homologous protein target assigned,H,,1,CHEMBL1907607,CHEMBL3638188,,request_00077,raw/responses/request_00077.json.gz,/assays/6,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL652733,CLD0,,,[],,Rattus norvegicus,[],,Membrane,10116,,,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]flunitrazepam from GABA-A Benzodiazepine receptor of rat brain membranes,CHEMBL1125084,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00077,raw/responses/request_00077.json.gz,/assays/7,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL652736,CLD0,,,[],,,[],,,,,Cortex,B,Binding,BAO_0000221,tissue-based format,,Multiple homologous protein targets may be assigned,4,Agonistic activity against specific binding of radioligand [3H]Ro-151788 to GABA-A Benzodiazepine receptor in rat cortex,CHEMBL1126709,Homologous protein target assigned,H,,1,CHEMBL1907607,CHEMBL3638219,,request_00077,raw/responses/request_00077.json.gz,/assays/8,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL652557,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000223,protein complex format,,Multiple homologous protein targets may be assigned,4,In vitro for inhibition of [3H]diazepam towards Benzodiazepine receptor from rat,CHEMBL1121835,Homologous protein target assigned,H,,1,CHEMBL1907607,,,request_00077,raw/responses/request_00077.json.gz,/assays/9,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL652560,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000223,protein complex format,,Multiple homologous protein targets may be assigned,4,In vitro inhibition of [3H]-diazepam binding towards Benzodiazepine receptor at 1 uM; Not tested.,CHEMBL1121835,Homologous protein target assigned,H,,1,CHEMBL1907607,,,request_00077,raw/responses/request_00077.json.gz,/assays/10,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL652562,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000249,cell membrane format,,Multiple homologous protein targets may be assigned,4,In vitro inhibition of [3H]diazepam binding to benzodiazepine receptor in rat cerebral cortical membrane,CHEMBL1122149,Homologous protein target assigned,H,,1,CHEMBL1907607,,,request_00077,raw/responses/request_00077.json.gz,/assays/11,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL652650,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000249,cell membrane format,,Multiple homologous protein targets may be assigned,4,Affinity to displace [3H]flunitrazepam from Benzodiazepine receptor in bovine brain membrane,CHEMBL1125055,Homologous protein target assigned,H,,1,CHEMBL2094107,,,request_00077,raw/responses/request_00077.json.gz,/assays/12,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL652657,CLD0,,,[],,Bos taurus,[],,,9913,,,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,In vitro inhibition of [3H]flunitrazepam binding to GABA-A benzodiazepine receptor of bovine cerebral cortical membranes at 10 uM,CHEMBL1126078,Direct protein target assigned,D,,1,CHEMBL2094107,,,request_00077,raw/responses/request_00077.json.gz,/assays/13,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL652658,CLD0,,,[],,,[],,Brain membranes,,,,B,Binding,BAO_0000249,cell membrane format,,Multiple homologous protein targets may be assigned,4,Inhibition of [3H]- flumazenil binding to benzodiazepine receptor in bovine brain membranes,CHEMBL1134525,Homologous protein target assigned,H,,1,CHEMBL2094107,,,request_00077,raw/responses/request_00077.json.gz,/assays/14,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL652660,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000223,protein complex format,,Multiple homologous protein targets may be assigned,4,Ratio of Ki with out GABA and with GABA,CHEMBL1134525,Homologous protein target assigned,H,,1,CHEMBL2094107,,,request_00077,raw/responses/request_00077.json.gz,/assays/15,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL653027,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]flunitrazepam from rat brain GABA-A Benzodiazepine receptor,CHEMBL1130157,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00077,raw/responses/request_00077.json.gz,/assays/16,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL653040,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000223,protein complex format,,Multiple homologous protein targets may be assigned,4,Binding affinity against central benzodiazepine receptor(CBR).,CHEMBL1129025,Homologous protein target assigned,H,,1,CHEMBL1907607,,,request_00077,raw/responses/request_00077.json.gz,/assays/17,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL653042,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]diazepam from GABA-A Benzodiazepine receptor of rat forebrain,CHEMBL1125732,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00077,raw/responses/request_00077.json.gz,/assays/18,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL653045,CLD0,,,[],,Rattus norvegicus,[],,,10116,,Cerebellum,B,Binding,BAO_0000221,tissue-based format,,Multiple direct protein targets may be assigned,5,Inhibition of [3H]flunitrazepam binding to GABA-A benzodiazepine receptor of rat cerebellum,CHEMBL1124612,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3638233,,request_00077,raw/responses/request_00077.json.gz,/assays/19,712969d4b4152c9207a4d09a28da790086a8aae890d4adf0cc9cfd10f5a25a14,2026-09-18T02:20:18.129491+00:00
CHEMBL653110,CLD0,,,[],,Rattus norvegicus,[],,,10116,,Cerebral cortex,B,Binding,BAO_0000221,tissue-based format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]diazepam from rat cerebral cortex benzodiazepine receptor,CHEMBL1129239,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3559724,,request_00078,raw/responses/request_00078.json.gz,/assays/0,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL653111,CLD0,,,[],,Rattus norvegicus,[],,Membrane,10116,,Brain,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]flunitrazepam at GABA-A benzodiazepine receptor in rat brain cortical membranes,CHEMBL1129075,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3638188,,request_00078,raw/responses/request_00078.json.gz,/assays/1,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL653129,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000223,protein complex format,,Multiple homologous protein targets may be assigned,4,In vitro binding affinity against benzodiazepine receptor using [3H]diazepam as radioligand,CHEMBL1123044,Homologous protein target assigned,H,,1,CHEMBL1907607,,,request_00078,raw/responses/request_00078.json.gz,/assays/2,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL654240,CLD0,,,[],,Bos taurus,[],,Brain membranes,9913,,,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Inhibition of [3H]flunitrazepam binding to GABA-A central Benzodiazepine receptor of bovine brain membranes,CHEMBL1122981,Direct protein target assigned,D,,1,CHEMBL2094107,,,request_00078,raw/responses/request_00078.json.gz,/assays/3,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL654242,CLD0,,,[],,Bos taurus,[],,,9913,,,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Inhibition of [3H]flunitrazepam binding to benzodiazepine receptor in bovine brain membrane,CHEMBL1124214,Direct protein target assigned,D,,1,CHEMBL2094107,,,request_00078,raw/responses/request_00078.json.gz,/assays/4,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL654251,CLD0,,,[],,Cavia porcellus,[],,,10141,,Cerebellum,B,Binding,BAO_0000221,tissue-based format,,Multiple homologous protein targets may be assigned,4,Binding affinity to the benzodiazepine receptor assayed using 0.5 nM [3H]flunitrazapam as radioligand in guinea pig cerebellum,CHEMBL1128050,Homologous protein target assigned,H,,1,CHEMBL2093872,CHEMBL3638233,,request_00078,raw/responses/request_00078.json.gz,/assays/5,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL654255,CLD0,,,[],,Cavia porcellus,[],,,10141,,Cerebellum,B,Binding,BAO_0000221,tissue-based format,,Multiple homologous protein targets may be assigned,4,In vitro displacement of [3H]flunitrazepam from GABA-A central benzodiazepine receptor of guinea pig cerebellum,CHEMBL1128049,Homologous protein target assigned,H,,1,CHEMBL2093872,CHEMBL3638233,,request_00078,raw/responses/request_00078.json.gz,/assays/6,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL654259,CLD0,,,[],,Cavia porcellus,[],,,10141,,Cerebellum,B,Binding,BAO_0000221,tissue-based format,,Multiple homologous protein targets may be assigned,4,Binding affinity to the benzodiazepine receptor assayed using 0.5 nM [3H]flunitrazapam as radioligand in guinea pig cerebellum,CHEMBL1128050,Homologous protein target assigned,H,,1,CHEMBL2093872,CHEMBL3638233,,request_00078,raw/responses/request_00078.json.gz,/assays/7,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL656130,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,"In vitro efficacy for GABA-A benzodiazepine receptor of rat brain receptor, GABA ratio is IC50(-GABA) / IC50(+ 0.1 mM GABA)",CHEMBL1129075,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00078,raw/responses/request_00078.json.gz,/assays/8,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL656131,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,Inhibition of [3H]flunitrazepam [3H]FNZ) binding to GABA-A benzodiazepine receptor of cortical membranes +/- 100 uM GABA,CHEMBL1151600,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00078,raw/responses/request_00078.json.gz,/assays/9,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL653047,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,Inhibition of [3H]flunitrazepam binding to GABA-A benzodiazepine receptor of rat cortex,CHEMBL1124612,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00078,raw/responses/request_00078.json.gz,/assays/10,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL676826,CLD0,,,[],,Homo sapiens,[],,,9606,,,B,Binding,BAO_0000219,cell-based format,,Direct protein complex subunits assigned,7,Binding affinity for human GABA-A receptor alpha-4-beta-3-gamma-2 subunits in L(tk-) cells,CHEMBL1149126,Direct protein target assigned,D,,1,CHEMBL2094121,,,request_00078,raw/responses/request_00078.json.gz,/assays/11,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL676828,CLD0,,,[],,,[],,,,,Cerebellum,B,Binding,BAO_0000221,tissue-based format,,Homologous single protein target assigned,8,Inhibition of [3H]flumazenil binding to recombinant GABA-A receptor alpha-1 subunit in cerebellum,CHEMBL1130521,Homologous protein target assigned,H,,1,CHEMBL1962,CHEMBL3638233,,request_00078,raw/responses/request_00078.json.gz,/assays/12,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL676829,CLD0,,,[],,,[],,,,,Spinal cord,B,Binding,BAO_0000221,tissue-based format,,Homologous single protein target assigned,8,Inhibition of [3H]flumazenil binding to recombinant GABA-A receptor alpha-1 subunit in spinal cord,CHEMBL1130521,Homologous protein target assigned,H,,1,CHEMBL1962,CHEMBL3638246,,request_00078,raw/responses/request_00078.json.gz,/assays/13,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
